soundtrack_id,film_id,track_title,composer_name,performer_name,is_main_theme,music_genres,vocal_presence,cultural_instrument_usage,diegetic,track_emotional_intensity,scene_usage_type,award_won
660,220,Thunder Buddies,Walter Murphy,,FALSE,orchestral|comedy,FALSE,FALSE,TRUE,0.85,other,FALSE
661,221,The Day After Tomorrow Theme,Harald Kloser,,TRUE,orchestral|ambient,FALSE,FALSE,FALSE,0.9,intro,FALSE
662,221,The Eye of the Storm,Harald Kloser,,FALSE,orchestral|ambient,FALSE,FALSE,FALSE,0.9,battle,FALSE
663,221,Rebuilding Hope,Harald Kloser,,FALSE,orchestral|romantic,FALSE,FALSE,FALSE,0.85,credits,FALSE
664,222,The Legend of Puss in Boots,Henry Jackman,,TRUE,orchestral|ethnic,FALSE,TRUE,FALSE,0.9,intro,FALSE
665,222,Diablo Rojo,Henry Jackman,Antonio Banderas,FALSE,ethnic|flamenco,TRUE,TRUE,TRUE,0.9,other,FALSE
666,222,The Great Escape,Henry Jackman,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,battle,FALSE
667,223,Touch the Sky,Patrick Doyle,Julie Fowlis,TRUE,folk|pop,TRUE,TRUE,FALSE,0.95,intro,FALSE
668,223,Merida’s Home,Patrick Doyle,,FALSE,orchestral|ethnic,FALSE,TRUE,FALSE,0.9,transition,FALSE
669,223,Learn Me Right,Mumford & Sons & Birdy,Birdy,FALSE,folk|pop,TRUE,TRUE,FALSE,0.9,credits,FALSE
670,224,I Don’t Want to Miss a Thing,Harry Gregson-Williams,Aerosmith,TRUE,rock|romantic,TRUE,FALSE,FALSE,0.95,credits,TRUE
671,224,Armageddon Suite,Harry Gregson-Williams,,FALSE,orchestral|rock,FALSE,FALSE,FALSE,0.9,intro,FALSE
672,224,Goodbye,Harry Gregson-Williams,,FALSE,orchestral|romantic,FALSE,FALSE,FALSE,0.9,funeral,FALSE
673,225,Take a Look Around,Hans Zimmer & Limp Bizkit,Limp Bizkit,TRUE,rock|electronic,TRUE,FALSE,FALSE,0.95,intro,FALSE
674,225,Bike Chase,Hans Zimmer,,FALSE,orchestral|rock,FALSE,FALSE,FALSE,0.9,battle,FALSE
675,225,Injection,Hans Zimmer,,FALSE,orchestral|ambient,FALSE,FALSE,FALSE,0.85,credits,FALSE
676,226,The Imperial March,John Williams,,TRUE,orchestral,FALSE,FALSE,FALSE,0.95,intro,TRUE
677,226,Yoda’s Theme,John Williams,,FALSE,orchestral|romantic,FALSE,FALSE,FALSE,0.9,other,FALSE
678,226,Han Solo and the Princess,John Williams,,FALSE,orchestral|romantic,FALSE,FALSE,FALSE,0.9,love,FALSE
679,227,Kung Fu Panda 4 Theme,Hans Zimmer & Steve Mazzaro,,TRUE,orchestral|ethnic,FALSE,TRUE,FALSE,0.9,intro,FALSE
680,227,Legacy of the Dragon Warrior,Hans Zimmer & Steve Mazzaro,,FALSE,orchestral|ethnic,FALSE,TRUE,FALSE,0.9,battle,FALSE
681,227,Po’s Return,Hans Zimmer & Steve Mazzaro,,FALSE,orchestral|romantic,FALSE,TRUE,FALSE,0.85,credits,FALSE
682,228,The Funeral,Clint Eastwood,,TRUE,orchestral|ambient,FALSE,FALSE,FALSE,0.9,funeral,FALSE
683,228,Sniper’s Theme,Clint Eastwood,,FALSE,orchestral|ambient,FALSE,FALSE,FALSE,0.85,other,FALSE
684,228,End Titles,Clint Eastwood,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
685,229,Despicable Me,Pharrell Williams,Pharrell Williams,TRUE,pop|funk,TRUE,FALSE,FALSE,0.95,intro,FALSE
686,229,Fun Fun Fun,Heitor Pereira,,FALSE,orchestral|comedy,FALSE,FALSE,FALSE,0.85,other,FALSE
687,229,Prettiest Girls,Pharrell Williams,Pharrell Williams,FALSE,pop|soul,TRUE,FALSE,FALSE,0.9,credits,FALSE
688,230,Detective Chinatown 2 Theme,Chen Zhiyi,,TRUE,orchestral|ethnic,FALSE,TRUE,FALSE,0.9,intro,FALSE
689,230,New York Chase,Chen Zhiyi,,FALSE,orchestral,FALSE,FALSE,FALSE,0.9,battle,FALSE
690,230,Friendship Song,Chen Zhiyi,,FALSE,orchestral|romantic,FALSE,TRUE,FALSE,0.85,credits,FALSE
691,231,Apocalypse Theme,John Ottman,,TRUE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,intro,FALSE
692,231,The Four Horsemen,John Ottman,,FALSE,orchestral,FALSE,FALSE,FALSE,0.9,battle,FALSE
693,231,End of the World,John Ottman,,FALSE,orchestral|ambient,FALSE,FALSE,FALSE,0.85,credits,FALSE
694,232,A Dream Is a Wish Your Heart Makes,Patrick Doyle,Lily James,TRUE,romantic|pop,TRUE,FALSE,FALSE,0.95,love,FALSE
695,232,La Valse de l’Amour,Patrick Doyle,,FALSE,orchestral|romantic,FALSE,FALSE,FALSE,0.9,other,FALSE
696,232,The Cinderella Waltz,Patrick Doyle,,FALSE,orchestral|romantic,FALSE,FALSE,FALSE,0.9,credits,FALSE
697,233,Shadows of London,Hans Zimmer & Geoff Zanelli,,TRUE,orchestral|folk,FALSE,TRUE,FALSE,0.9,intro,FALSE
698,233,The Game Is On,Hans Zimmer & Geoff Zanelli,,FALSE,orchestral|folk,FALSE,TRUE,FALSE,0.9,other,FALSE
699,233,End Credits,Hans Zimmer & Geoff Zanelli,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
700,234,The Revenant Main Theme,Ryuichi Sakamoto,,TRUE,orchestral|ambient,FALSE,FALSE,FALSE,0.9,intro,TRUE
701,234,Glass and Fitzgerald,Ryuichi Sakamoto,,FALSE,orchestral|ambient,FALSE,FALSE,FALSE,0.9,battle,FALSE
702,234,Returning to the Earth,Ryuichi Sakamoto,,FALSE,orchestral|ambient,FALSE,FALSE,FALSE,0.9,credits,FALSE
703,235,Define Dancing,Thomas Newman,,TRUE,orchestral|electronic,FALSE,FALSE,FALSE,0.95,love,TRUE
704,235,Down to Earth,Thomas Newman,Peter Gabriel,FALSE,pop|ambient,TRUE,FALSE,FALSE,0.9,credits,FALSE
705,235,Wall-E Theme,Thomas Newman,,FALSE,orchestral|ambient,FALSE,FALSE,FALSE,0.9,intro,FALSE
706,236,World War Z Suite,Marco Beltrami,,TRUE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,intro,FALSE
707,236,The End Begins,Marco Beltrami,,FALSE,orchestral,FALSE,FALSE,FALSE,0.9,battle,FALSE
708,236,Philadelphia Evacuation,Marco Beltrami,,FALSE,orchestral|ambient,FALSE,FALSE,FALSE,0.85,transition,FALSE
709,237,Zero,Henry Jackman,Imagine Dragons,TRUE,pop|rock,TRUE,FALSE,FALSE,0.95,intro,FALSE
710,237,A Place Called Slaughter Race,Henry Jackman,Sarah Silverman & Gal Gadot,FALSE,pop|comedy,TRUE,FALSE,TRUE,0.9,other,FALSE
711,237,In This Place,Henry Jackman,Julia Michaels,FALSE,pop|romantic,TRUE,FALSE,FALSE,0.9,credits,FALSE
712,238,The Meg Theme,Harry Gregson-Williams,,TRUE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,intro,FALSE
713,238,Shark Encounter,Harry Gregson-Williams,,FALSE,orchestral,FALSE,FALSE,FALSE,0.9,battle,FALSE
714,238,To the Depths,Harry Gregson-Williams,,FALSE,orchestral|ambient,FALSE,FALSE,FALSE,0.85,transition,FALSE
715,239,Godzilla Theme,Alexandre Desplat,,TRUE,orchestral|ambient,FALSE,FALSE,FALSE,0.9,intro,FALSE
716,239,The Power Plant,Alexandre Desplat,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,transition,FALSE
717,239,Last Shot,Alexandre Desplat,,FALSE,orchestral|romantic,FALSE,FALSE,FALSE,0.9,credits,FALSE
718,240,Supermarine,Hans Zimmer,,TRUE,orchestral|ambient,FALSE,FALSE,FALSE,0.95,battle,TRUE
719,240,The Mole,Hans Zimmer,,FALSE,orchestral|ambient,FALSE,FALSE,FALSE,0.9,intro,FALSE
720,240,End Titles,Hans Zimmer,,FALSE,orchestral|ambient,FALSE,FALSE,FALSE,0.9,credits,FALSE
721,241,Boss Baby Theme,Hans Zimmer & Steve Mazzaro,,TRUE,orchestral|jazz,FALSE,FALSE,FALSE,0.9,intro,FALSE
722,241,We’re Family,Hans Zimmer & Steve Mazzaro,Tim Templeton & Family Choir,FALSE,pop|comedy,TRUE,FALSE,TRUE,0.85,other,FALSE
723,241,End Credits Suite,Hans Zimmer & Steve Mazzaro,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
724,242,Good Vibrations,Mark Mothersbaugh,The Beach Boys,TRUE,pop|dance,TRUE,FALSE,TRUE,0.9,other,FALSE
725,242,Party Time,Mark Mothersbaugh,,FALSE,orchestral|comedy,FALSE,FALSE,FALSE,0.85,intro,FALSE
726,242,Endless Summer Vacation,Mark Mothersbaugh,,FALSE,orchestral|pop,FALSE,FALSE,FALSE,0.9,credits,FALSE
727,243,Spider Pig,Hans Zimmer,Homer Simpson (Dan Castellaneta),TRUE,comedy|musical,TRUE,FALSE,TRUE,0.9,other,FALSE
728,243,The Simpsons Movie Theme,Hans Zimmer,,FALSE,orchestral|comedy,FALSE,FALSE,FALSE,0.9,intro,FALSE
729,243,End Credits,Hans Zimmer,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
730,244,Blue Tears,Stephen Chow & Raymond Wong,,TRUE,orchestral|ethnic,FALSE,TRUE,FALSE,0.9,love,FALSE
731,244,Mermaid’s Lament,Stephen Chow & Raymond Wong,,FALSE,orchestral|romantic,FALSE,TRUE,FALSE,0.9,other,FALSE
732,244,Ocean’s Revenge,Stephen Chow & Raymond Wong,,FALSE,orchestral|ambient,FALSE,TRUE,FALSE,0.9,battle,FALSE
733,245,Fantastic Four Overture,Marco Beltrami,,TRUE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,intro,FALSE
734,245,Team Assembled,Marco Beltrami,,FALSE,orchestral,FALSE,FALSE,FALSE,0.9,battle,FALSE
735,245,End Credits Theme,Marco Beltrami,,FALSE,orchestral|ambient,FALSE,FALSE,FALSE,0.85,credits,FALSE
736,246,Together From Afar,John Powell,Jónsi,TRUE,folk|pop,TRUE,FALSE,FALSE,0.95,credits,TRUE
737,246,Hidden World Suite,John Powell,,FALSE,orchestral,FALSE,FALSE,FALSE,0.9,intro,FALSE
738,246,With Love Comes Loss,John Powell,,FALSE,orchestral|romantic,FALSE,FALSE,FALSE,0.9,love,FALSE
739,247,Kung Fu Panda 3 Theme,Hans Zimmer,,TRUE,orchestral|ethnic,FALSE,TRUE,FALSE,0.9,intro,FALSE
740,247,Oogway’s Legacy,Hans Zimmer,,FALSE,orchestral|ethnic,FALSE,TRUE,FALSE,0.9,other,FALSE
741,247,Po Reunites With His Father,Hans Zimmer,,FALSE,orchestral|romantic,FALSE,TRUE,FALSE,0.85,credits,FALSE
742,248,Ant-Man Theme,Christophe Beck,,TRUE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,intro,FALSE
743,248,Tiny Hero,Christophe Beck,,FALSE,orchestral|comedy,FALSE,FALSE,FALSE,0.85,other,FALSE
744,248,End Titles,Christophe Beck,,FALSE,orchestral,FALSE,FALSE,FALSE,0.9,credits,FALSE
745,249,Unchained Melody,Maurice Jarre,The Righteous Brothers,TRUE,romantic|pop,TRUE,FALSE,TRUE,0.95,love,TRUE
746,249,The Love Inside,Maurice Jarre,,FALSE,orchestral|romantic,FALSE,FALSE,FALSE,0.9,other,FALSE
747,249,End Credits,Maurice Jarre,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
748,250,Wandering Earth 2 Main Theme,Roc Chen & Liu Qian,,TRUE,orchestral|ethnic,FALSE,TRUE,FALSE,0.9,intro,FALSE
749,250,Digital Life,Roc Chen & Liu Qian,,FALSE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,battle,FALSE
750,250,Human Legacy,Roc Chen & Liu Qian,,FALSE,orchestral|ambient,FALSE,FALSE,FALSE,0.85,credits,FALSE
751,251,Meet the Fockers Theme,Randy Newman,,TRUE,orchestral|comedy,FALSE,FALSE,FALSE,0.9,intro,FALSE
752,251,Focker Family Reunion,Randy Newman,,FALSE,orchestral|jazz,FALSE,FALSE,FALSE,0.85,other,FALSE
753,251,End Credits,Randy Newman,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
754,252,Water Gate Bridge Main Theme,Shu Nan,,TRUE,orchestral|ethnic,FALSE,TRUE,FALSE,0.9,intro,FALSE
755,252,Final Defense,Shu Nan,,FALSE,orchestral,FALSE,TRUE,FALSE,0.9,battle,FALSE
756,252,Glory of Soldiers,Shu Nan,,FALSE,orchestral|ambient,FALSE,TRUE,FALSE,0.85,credits,FALSE
757,253,Main Title,Brad Fiedel,,TRUE,electronic|orchestral,FALSE,FALSE,FALSE,0.95,intro,FALSE
758,253,Escape from the Hospital,Brad Fiedel,,FALSE,electronic,FALSE,FALSE,FALSE,0.9,battle,FALSE
759,253,Terminator Theme,Brad Fiedel,,FALSE,electronic,FALSE,FALSE,FALSE,0.9,credits,FALSE
760,254,"You’re a Mean One","Danny Elfman","Tyler, the Creator",TRUE,"pop|jazz",TRUE,FALSE,FALSE,0.95,"other",FALSE
761,254,The Grinch Suite,Danny Elfman,,FALSE,orchestral|comedy,FALSE,FALSE,FALSE,0.9,intro,FALSE
762,254,Stealing Christmas,Danny Elfman,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,transition,FALSE
763,255,Gurenge,Yuki Kajiura & Go Shiina,LiSA,TRUE,rock|pop,TRUE,FALSE,FALSE,0.95,intro,TRUE
764,255,Flame Hashira Theme,Yuki Kajiura & Go Shiina,,FALSE,orchestral|ethnic,FALSE,TRUE,FALSE,0.9,battle,FALSE
765,255,Homura,Yuki Kajiura & Go Shiina,LiSA,FALSE,rock|pop,TRUE,FALSE,FALSE,0.95,credits,TRUE
766,256,When She Loved Me,Randy Newman,Sarah McLachlan,TRUE,romantic|pop,TRUE,FALSE,FALSE,0.95,love,TRUE
767,256,Woody’s Roundup,Randy Newman,Riders in the Sky,FALSE,country|comedy,TRUE,TRUE,TRUE,0.9,other,FALSE
768,256,Toy Story 2 Theme,Randy Newman,,FALSE,orchestral,FALSE,FALSE,FALSE,0.9,intro,FALSE
769,257,No More Bets Theme,Qin Shou,,TRUE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,intro,FALSE
770,257,Desperation,Qin Shou,,FALSE,orchestral|ambient,FALSE,FALSE,FALSE,0.9,other,FALSE
771,257,Final Gambit,Qin Shou,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,battle,FALSE
772,258,Another Day of Sun,Justin Hurwitz,Cast Ensemble,TRUE,jazz|pop,TRUE,FALSE,TRUE,0.95,intro,TRUE
773,258,City of Stars,Justin Hurwitz,Ryan Gosling & Emma Stone,FALSE,jazz|romantic,TRUE,FALSE,FALSE,0.95,love,TRUE
774,258,Epilogue,Justin Hurwitz,,FALSE,orchestral|jazz,FALSE,FALSE,FALSE,0.9,credits,FALSE
775,259,A Whole New World,Alan Menken,Brad Kane & Lea Salonga,TRUE,romantic|pop,TRUE,TRUE,FALSE,0.95,love,TRUE
776,259,Friend Like Me,Alan Menken,Robin Williams,FALSE,jazz|comedy,TRUE,FALSE,TRUE,0.9,other,FALSE
777,259,Prince Ali,Alan Menken,Robin Williams,FALSE,ethnic|pop,TRUE,TRUE,TRUE,0.9,other,FALSE
778,260,Venom Theme,Marco Beltrami,,TRUE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,intro,FALSE
779,260,Let There Be Carnage,Marco Beltrami,,FALSE,orchestral|rock,FALSE,FALSE,FALSE,0.9,battle,FALSE
780,260,Last Bite,Marco Beltrami,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
781,261,Humans Being,Mark Mancina,Van Halen,TRUE,rock,TRUE,FALSE,FALSE,0.9,intro,FALSE
782,261,Twister Suite,Mark Mancina,,FALSE,orchestral|rock,FALSE,FALSE,FALSE,0.9,battle,FALSE
783,261,End Titles,Mark Mancina,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
784,262,Discombobulate,Hans Zimmer,,TRUE,orchestral|folk,FALSE,TRUE,FALSE,0.95,intro,FALSE
785,262,Psychological Recovery,Hans Zimmer,,FALSE,orchestral,FALSE,FALSE,FALSE,0.9,other,FALSE
786,262,End Titles,Hans Zimmer,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
787,263,Main Title (Theme from Jaws),John Williams,,TRUE,orchestral,FALSE,FALSE,FALSE,0.95,intro,TRUE
788,263,Man Against Beast,John Williams,,FALSE,orchestral,FALSE,FALSE,FALSE,0.9,battle,FALSE
789,263,End Titles,John Williams,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
790,264,Wreck-It Ralph,Henry Jackman,,TRUE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,intro,FALSE
791,264,Sugar Rush,Henry Jackman,AKB48,FALSE,pop|electronic,TRUE,FALSE,FALSE,0.9,other,FALSE
792,264,When Can I See You Again?,Henry Jackman,Owl City,FALSE,pop|electronic,TRUE,FALSE,FALSE,0.95,credits,FALSE
793,265,This Is Berk,John Powell,,TRUE,orchestral|ethnic,FALSE,TRUE,FALSE,0.95,intro,TRUE
794,265,Test Drive,John Powell,,FALSE,orchestral,FALSE,FALSE,FALSE,0.9,other,FALSE
795,265,Romantic Flight,John Powell,,FALSE,orchestral|romantic,FALSE,FALSE,FALSE,0.9,love,FALSE
796,266,Clash of the Titans Theme,Ramin Djawadi,,TRUE,orchestral|ethnic,FALSE,TRUE,FALSE,0.9,intro,FALSE
797,266,Release the Kraken,Ramin Djawadi,,FALSE,orchestral|rock,FALSE,FALSE,FALSE,0.95,battle,FALSE
798,266,End Credits,Ramin Djawadi,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
799,267,Operation Red Sea Theme,Henry Lai Wanman,,TRUE,orchestral|ethnic,FALSE,TRUE,FALSE,0.9,intro,FALSE
800,267,Rescue Mission,Henry Lai Wanman,,FALSE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,battle,FALSE
801,267,The Fallen,Henry Lai Wanman,,FALSE,orchestral|ambient,FALSE,TRUE,FALSE,0.85,funeral,FALSE
802,268,What Is Love,Janelle Monáe,Janelle Monáe,TRUE,pop|dance,TRUE,FALSE,FALSE,0.9,intro,FALSE
803,268,Welcome Back,Bruce Broughton,,FALSE,orchestral|comedy,FALSE,FALSE,FALSE,0.85,other,FALSE
804,268,End Credit Samba,John Powell,,FALSE,ethnic|pop,FALSE,TRUE,FALSE,0.9,credits,FALSE
805,269,All Star,Smash Mouth,Smash Mouth,TRUE,rock|pop,TRUE,FALSE,TRUE,0.95,intro,FALSE
806,269,Hallelujah,John Cale,John Cale,FALSE,romantic|pop,TRUE,FALSE,FALSE,0.95,love,FALSE
807,269,Stay Home,Self,Self,FALSE,rock|pop,TRUE,FALSE,FALSE,0.85,credits,FALSE
808,270,160 BPM,Hans Zimmer,,TRUE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,intro,FALSE
809,270,Angels & Demons Suite,Hans Zimmer,,FALSE,orchestral,FALSE,FALSE,FALSE,0.9,battle,FALSE
810,270,God Particle,Hans Zimmer,,FALSE,orchestral|ambient,FALSE,FALSE,FALSE,0.85,credits,FALSE
811,271,Oz the Great and Powerful Theme,Danny Elfman,,TRUE,orchestral|fantasy,FALSE,FALSE,FALSE,0.9,intro,FALSE
812,271,The Magic of Oz,Danny Elfman,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,transition,FALSE
813,271,End Titles,Danny Elfman,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
814,272,Super Sonic Hero,Tom Holkenborg (Junkie XL),,TRUE,orchestral|rock,FALSE,FALSE,FALSE,0.9,intro,FALSE
815,272,Shadow’s Arrival,Tom Holkenborg,,FALSE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,battle,FALSE
816,272,Speed of Sound,Tom Holkenborg,,FALSE,orchestral|electronic,FALSE,FALSE,FALSE,0.85,credits,FALSE
817,273,Apes Together Strong,Michael Giacchino,,TRUE,orchestral|ambient,FALSE,FALSE,FALSE,0.9,intro,FALSE
818,273,The Last Stand,Michael Giacchino,,FALSE,orchestral,FALSE,FALSE,FALSE,0.9,battle,FALSE
819,273,End Credits,Michael Giacchino,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
820,274,Maleficent Returns,Geoff Zanelli,,TRUE,orchestral|romantic,FALSE,FALSE,FALSE,0.9,intro,FALSE
821,274,The Dark Fae,Geoff Zanelli,,FALSE,orchestral|ethnic,FALSE,TRUE,FALSE,0.9,battle,FALSE
822,274,End Suite,Geoff Zanelli,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
823,275,Let Me Take You to Rio,Will.i.am,Will.i.am,TRUE,pop|dance,TRUE,TRUE,TRUE,0.95,intro,FALSE
824,275,Hot Wings (I Wanna Party),Will.i.am,Will.i.am & Jamie Foxx & Anne Hathaway,FALSE,pop|samba,TRUE,TRUE,TRUE,0.9,other,FALSE
825,275,Take You to Rio,Taio Cruz,Taio Cruz,FALSE,pop|dance,TRUE,FALSE,FALSE,0.9,credits,FALSE
826,276,Mr. & Mrs. Smith Theme,John Powell,,TRUE,orchestral|rock,FALSE,FALSE,FALSE,0.9,intro,FALSE
827,276,Tango de Amor,John Powell,,FALSE,orchestral|romantic,FALSE,TRUE,FALSE,0.9,love,FALSE
828,276,Assassin’s Tango,John Powell,,FALSE,orchestral|latin,FALSE,TRUE,FALSE,0.9,other,FALSE
829,277,Hymn to the Fallen,John Williams,,TRUE,orchestral|choral,FALSE,FALSE,FALSE,0.95,funeral,TRUE
830,277,The Last Battle,John Williams,,FALSE,orchestral,FALSE,FALSE,FALSE,0.9,battle,FALSE
831,277,End Credits,John Williams,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
832,278,Turtles Theme,Brian Tyler,,TRUE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,intro,FALSE
833,278,Shredder Attack,Brian Tyler,,FALSE,orchestral|rock,FALSE,FALSE,FALSE,0.9,battle,FALSE
834,278,End Titles,Brian Tyler,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
835,279,Steal the Show,Thomas Newman,Lauv,TRUE,pop|romantic,TRUE,FALSE,FALSE,0.95,credits,FALSE
836,279,Elemental Theme,Thomas Newman,,FALSE,orchestral|ambient,FALSE,FALSE,FALSE,0.9,intro,FALSE
837,279,Water and Fire,Thomas Newman,,FALSE,orchestral|romantic,FALSE,FALSE,FALSE,0.9,love,FALSE
838,280,Una Mattina,Ludovico Einaudi,,TRUE,orchestral|ambient,FALSE,FALSE,FALSE,0.9,intro,FALSE
839,280,Fly,Ludovico Einaudi,,FALSE,orchestral|ambient,FALSE,FALSE,FALSE,0.9,transition,FALSE
840,280,Writing Poems,Ludovico Einaudi,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
841,281,God Shaped Hole,John Debney,,TRUE,orchestral|pop,FALSE,FALSE,FALSE,0.9,intro,FALSE
842,281,One of Us,John Debney,Joan Osborne,FALSE,pop,TRUE,FALSE,TRUE,0.9,other,FALSE
843,281,End Credits,John Debney,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
844,282,Fearless Hero,Heitor Pereira,Antonio Banderas,TRUE,pop|flamenco,TRUE,TRUE,TRUE,0.95,intro,FALSE
845,282,The Last Wish,Heitor Pereira,,FALSE,orchestral|romantic,FALSE,TRUE,FALSE,0.9,other,FALSE
846,282,End Titles,Heitor Pereira,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
847,283,Troy Theme,James Horner,,TRUE,orchestral|ethnic,FALSE,TRUE,FALSE,0.9,intro,FALSE
848,283,Remember,James Horner,Josh Groban,FALSE,romantic|pop,TRUE,FALSE,FALSE,0.95,credits,FALSE
849,283,Battle of Troy,James Horner,,FALSE,orchestral,FALSE,FALSE,FALSE,0.9,battle,FALSE
850,284,Main Title,John Williams,,TRUE,orchestral,FALSE,FALSE,FALSE,0.95,intro,TRUE
851,284,The Emperor’s Death,John Williams,,FALSE,orchestral,FALSE,FALSE,FALSE,0.9,battle,FALSE
852,284,Victory Celebration,John Williams,,FALSE,orchestral|ethnic,FALSE,TRUE,FALSE,0.9,credits,FALSE
853,285,Somewhere in My Memory,John Williams,Children’s Choir,TRUE,orchestral|choral,TRUE,FALSE,FALSE,0.95,intro,TRUE
854,285,Setting the Trap,John Williams,,FALSE,orchestral|comedy,FALSE,FALSE,FALSE,0.9,other,FALSE
855,285,End Credits,John Williams,,FALSE,orchestral,FALSE,FALSE,FALSE,0.9,credits,FALSE
856,286,Ant-Man Quantumania Theme,Christophe Beck,,TRUE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,intro,FALSE
857,286,Kang’s Domain,Christophe Beck,,FALSE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,battle,FALSE
858,286,End of the Realm,Christophe Beck,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
859,287,Main Titles,Danny Elfman,,TRUE,orchestral|comedy,FALSE,FALSE,FALSE,0.9,intro,FALSE
860,287,Augustus Gloop Song,Danny Elfman,Deep Roy,FALSE,pop|comedy,TRUE,FALSE,TRUE,0.9,other,FALSE
861,287,Wonka’s Welcome Song,Danny Elfman,Deep Roy,FALSE,pop|comedy,TRUE,FALSE,TRUE,0.85,other,FALSE
862,288,Hotel Transylvania Theme,Mark Mothersbaugh,,TRUE,orchestral|comedy,FALSE,FALSE,FALSE,0.9,intro,FALSE
863,288,I’m In Love With a Monster,Fifth Harmony,Fifth Harmony,FALSE,pop|dance,TRUE,FALSE,FALSE,0.95,credits,FALSE
864,288,Drac’s Dance Party,Mark Mothersbaugh,,FALSE,orchestral|pop,FALSE,FALSE,FALSE,0.85,other,FALSE
865,289,California Dreamin’,Andrew Lockington,Sia,FALSE,pop|rock,TRUE,FALSE,FALSE,0.95,credits,FALSE
866,289,San Andreas Suite,Andrew Lockington,,TRUE,orchestral|ambient,FALSE,FALSE,FALSE,0.9,intro,FALSE
867,289,Rescue Mission,Andrew Lockington,,FALSE,orchestral,FALSE,FALSE,FALSE,0.9,battle,FALSE
868,290,Venom Returns,Marco Beltrami,,TRUE,orchestral|rock,FALSE,FALSE,FALSE,0.9,intro,FALSE
869,290,Symbiote Rage,Marco Beltrami,,FALSE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,battle,FALSE
870,290,Goodbye Eddie,Marco Beltrami,,FALSE,orchestral|ambient,FALSE,FALSE,FALSE,0.85,credits,FALSE
871,291,Scherzo for Motorcycle and Orchestra,John Williams,,TRUE,orchestral,FALSE,FALSE,FALSE,0.9,intro,FALSE
872,291,Keeping Up With the Joneses,John Williams,,FALSE,orchestral|comedy,FALSE,FALSE,FALSE,0.85,other,FALSE
873,291,End Credits,John Williams,,FALSE,orchestral,FALSE,FALSE,FALSE,0.9,credits,FALSE
874,292,Last Rites Theme,Joseph Bishara,,TRUE,orchestral|ambient,FALSE,FALSE,FALSE,0.9,intro,FALSE
875,292,Possession,Joseph Bishara,,FALSE,orchestral|ambient,FALSE,FALSE,FALSE,0.9,battle,FALSE
876,292,The Exorcism,Joseph Bishara,,FALSE,orchestral|ambient,FALSE,FALSE,FALSE,0.85,credits,FALSE
877,293,It Ends,Benjamin Wallfisch,,TRUE,orchestral|ambient,FALSE,FALSE,FALSE,0.9,intro,FALSE
878,293,Deadlights,Benjamin Wallfisch,,FALSE,orchestral|ambient,FALSE,FALSE,FALSE,0.9,battle,FALSE
