crew_id,film_id,person_name,job_title,department,award_won_for_film

2852,373,Jeff Fowler,Director,Directing,FALSE
2853,373,Pat Casey,Writer,Writing,FALSE
2854,373,Josh Miller,Writer,Writing,FALSE
2855,373,Neal H. Moritz,Producer,Production,FALSE
2856,373,Tom Holkenborg,Composer,Sound,FALSE
2857,373,Brandon Trost,Cinematographer,Camera,FALSE
2858,373,Stacey Schroeder,Editor,Editing,FALSE
2859,373,David James,Production Designer,Art,FALSE

2860,374,Ridley Scott,Director,Directing,FALSE
2861,374,Jon Spaihts,Writer,Writing,FALSE
2862,374,Damon Lindelof,Writer,Writing,FALSE
2863,374,David Giler,Producer,Production,FALSE
2864,374,Marc Streitenfeld,Composer,Sound,FALSE
2865,374,Dariusz Wolski,Cinematographer,Camera,FALSE
2866,374,Pietro Scalia,Editor,Editing,FALSE
2867,374,Arthur Max,Production Designer,Art,FALSE

2868,375,Catherine Hardwicke,Director,Directing,FALSE
2869,375,Melissa Rosenberg,Writer,Writing,FALSE
2870,375,Wyck Godfrey,Producer,Production,FALSE
2871,375,Carter Burwell,Composer,Sound,FALSE
2872,375,Elliot Davis,Cinematographer,Camera,FALSE
2873,375,Nancy Richardson,Editor,Editing,FALSE
2874,375,Paul D. Austerberry,Production Designer,Art,FALSE

2875,376,Shawn Levy,Director,Directing,FALSE
2876,376,Robert Ben Garant,Writer,Writing,FALSE
2877,376,Thomas Lennon,Writer,Writing,FALSE
2878,376,Chris Columbus,Producer,Production,FALSE
2879,376,Alan Silvestri,Composer,Sound,FALSE
2880,376,John Schwartzman,Cinematographer,Camera,FALSE
2881,376,Dean Zimmerman,Editor,Editing,FALSE
2882,376,Claude Paré,Production Designer,Art,FALSE

2883,377,Mike Thurmeier,Director,Directing,FALSE
2884,377,Galen T. Chu,Director,Directing,FALSE
2885,377,Michael J. Wilson,Writer,Writing,FALSE
2886,377,Lori Forte,Producer,Production,FALSE
2887,377,John Debney,Composer,Sound,FALSE
2888,377,Renato Falcão,Cinematographer,Camera,FALSE
2889,377,James Palumbo,Editor,Editing,FALSE
2890,377,Nelson Recinos,Production Designer,Art,FALSE

2891,378,Robert Rodriguez,Director,Directing,FALSE
2892,378,James Cameron,Writer,Writing,FALSE
2893,378,Laeta Kalogridis,Writer,Writing,FALSE
2894,378,Jon Landau,Producer,Production,FALSE
2895,378,Tom Holkenborg,Composer,Sound,FALSE
2896,378,Bill Pope,Cinematographer,Camera,FALSE
2897,378,Ian Silverstein,Editor,Editing,FALSE
2898,378,Steve Joyner,Production Designer,Art,FALSE

2899,379,Chloé Zhao,Director,Directing,FALSE
2900,379,Patrick Burleigh,Writer,Writing,FALSE
2901,379,Kevin Feige,Producer,Production,FALSE
2902,379,Ramin Djawadi,Composer,Sound,FALSE
2903,379,Ben Davis,Cinematographer,Camera,FALSE
2904,379,Dylan Tichenor,Editor,Editing,FALSE
2905,379,Eve Stewart,Production Designer,Art,FALSE

2906,380,Rupert Sanders,Director,Directing,FALSE
2907,380,Evan Daugherty,Writer,Writing,FALSE
2908,380,Joe Roth,Producer,Production,FALSE
2909,380,James Newton Howard,Composer,Sound,FALSE
2910,380,Greig Fraser,Cinematographer,Camera,FALSE
2911,380,Conrad Buff,Editor,Editing,FALSE
2912,380,Dominic Watkins,Production Designer,Art,FALSE

2913,381,Adil El Arbi,Director,Directing,FALSE
2914,381,Bilall Fallah,Director,Directing,FALSE
2915,381,Chris Bremner,Writer,Writing,FALSE
2916,381,Will Smith,Producer,Production,FALSE
2917,381,Lorne Balfe,Composer,Sound,FALSE
2918,381,Roberto De Angelis,Cinematographer,Camera,FALSE
2919,381,Dan Lebental,Editor,Editing,FALSE
2920,381,Jon Billington,Production Designer,Art,FALSE

2921,382,Joseph Kosinski,Director,Directing,FALSE
2922,382,Eddie Kitsis,Writer,Writing,FALSE
2923,382,Sean Bailey,Producer,Production,FALSE
2924,382,Daft Punk,Composer,Sound,FALSE
2925,382,Claudio Miranda,Cinematographer,Camera,FALSE
2926,382,James Haygood,Editor,Editing,FALSE
2927,382,Darren Gilford,Production Designer,Art,FALSE

2928,383,J.J. Abrams,Director,Directing,FALSE
2929,383,Alex Kurtzman,Writer,Writing,FALSE
2930,383,Roberto Orci,Writer,Writing,FALSE
2931,383,Tom Cruise,Producer,Production,FALSE
2932,383,Michael Giacchino,Composer,Sound,FALSE
2933,383,Dan Mindel,Cinematographer,Camera,FALSE
2934,383,Mary Jo Markey,Editor,Editing,FALSE
2935,383,Scott Chambliss,Production Designer,Art,FALSE

2936,384,Ben Wheatley,Director,Directing,FALSE
2937,384,Jon Hoeber,Writer,Writing,FALSE
2938,384,Dean Georgaris,Writer,Writing,FALSE
2939,384,Lorenzo di Bonaventura,Producer,Production,FALSE
2940,384,Harry Gregson-Williams,Composer,Sound,FALSE
2941,384,Haris Zambarloukos,Cinematographer,Camera,FALSE
2942,384,Jonathan Amos,Editor,Editing,FALSE
2943,384,Chris Lowe,Production Designer,Art,FALSE

2944,385,Wes Ball,Director,Directing,FALSE
2945,385,Josh Friedman,Writer,Writing,FALSE
2946,385,Rick Jaffa,Writer,Writing,FALSE
2947,385,Jason Reed,Producer,Production,FALSE
2948,385,John Paesano,Composer,Sound,FALSE
2949,385,Gyula Pados,Cinematographer,Camera,FALSE
2950,385,Dan Zimmerman,Editor,Editing,FALSE
2951,385,Daniel T. Dorrance,Production Designer,Art,FALSE

2952,386,Ol Parker,Director,Directing,FALSE
2953,386,Richard Curtis,Writer,Writing,FALSE
2954,386,Judy Craymer,Producer,Production,FALSE
2955,386,Anne Dudley,Composer,Sound,FALSE
2956,386,Robert D. Yeoman,Cinematographer,Camera,FALSE
2957,386,Peter Lambert,Editor,Editing,FALSE
2958,386,Alan MacDonald,Production Designer,Art,FALSE

2959,387,Hayao Miyazaki,Director,Directing,TRUE
2960,387,Hayao Miyazaki,Writer,Writing,TRUE
2961,387,Toshio Suzuki,Producer,Production,TRUE
2962,387,Joe Hisaishi,Composer,Sound,TRUE
2963,387,Atsushi Okui,Cinematographer,Camera,FALSE
2964,387,Takeshi Seyama,Editor,Editing,FALSE
2965,387,Yoji Takeshige,Art Director,Art,TRUE

2966,388,Randal Kleiser,Director,Directing,FALSE
2967,388,Allan Carr,Producer,Production,FALSE
2968,388,Jim Jacobs,Writer,Writing,FALSE
2969,388,Warren Casey,Writer,Writing,FALSE
2970,388,John Farrar,Composer,Sound,FALSE
2971,388,Bill Butler,Cinematographer,Camera,FALSE
2972,388,John F. Burnett,Editor,Editing,FALSE
2973,388,Philip M. Jefferies,Production Designer,Art,FALSE

2974,389,Jaume Collet-Serra,Director,Directing,FALSE
2975,389,Adam Sztykiel,Writer,Writing,FALSE
2976,389,Beau Flynn,Producer,Production,FALSE
2977,389,Lorne Balfe,Composer,Sound,FALSE
2978,389,Lawrence Sher,Cinematographer,Camera,FALSE
2979,389,Michael L. Sale,Editor,Editing,FALSE
2980,389,Tom Meyer,Production Designer,Art,FALSE

2981,390,Ron Howard,Director,Directing,FALSE
2982,390,Jonathan Kasdan,Writer,Writing,FALSE
2983,390,Lawrence Kasdan,Writer,Writing,FALSE
2984,390,Kathleen Kennedy,Producer,Production,FALSE
2985,390,John Powell,Composer,Sound,FALSE
2986,390,Bradford Young,Cinematographer,Camera,FALSE
2987,390,Pietro Scalia,Editor,Editing,FALSE
2988,390,Neil Lamont,Production Designer,Art,FALSE
2989,391,Bryan Singer,Director,Directing,FALSE
2990,391,Michael Dougherty,Writer,Writing,FALSE
2991,391,Dan Harris,Writer,Writing,FALSE
2992,391,Jon Peters,Producer,Production,FALSE
2993,391,John Ottman,Composer,Sound,FALSE
2994,391,Newton Thomas Sigel,Cinematographer,Camera,FALSE
2995,391,John Ottman,Editor,Editing,FALSE
2996,391,Guy Hendrix Dyas,Production Designer,Art,FALSE

2997,392,Victor Fleming,Director,Directing,TRUE
2998,392,Sidney Howard,Writer,Writing,TRUE
2999,392,David O. Selznick,Producer,Production,TRUE
3000,392,Max Steiner,Composer,Sound,FALSE
3001,392,Ernest Haller,Cinematographer,Camera,TRUE
3002,392,Hal C. Kern,Editor,Editing,TRUE
3003,392,Lyle R. Wheeler,Production Designer,Art,TRUE

3004,393,Kevin Reynolds,Director,Directing,FALSE
3005,393,Pen Densham,Writer,Writing,FALSE
3006,393,John Watson,Producer,Production,FALSE
3007,393,Michael Kamen,Composer,Sound,FALSE
3008,393,Douglas Milsome,Cinematographer,Camera,FALSE
3009,393,Peter Boyle,Editor,Editing,FALSE
3010,393,Gavin Bocquet,Production Designer,Art,FALSE

3011,394,Martin Scorsese,Director,Directing,FALSE
3012,394,Terence Winter,Writer,Writing,FALSE
3013,394,Emma Tillinger Koskoff,Producer,Production,FALSE
3014,394,Howard Shore,Composer,Sound,FALSE
3015,394,Rodrigo Prieto,Cinematographer,Camera,FALSE
3016,394,Thelma Schoonmaker,Editor,Editing,TRUE
3017,394,Bob Shaw,Production Designer,Art,FALSE

3018,395,Robert Zemeckis,Director,Directing,TRUE
3019,395,Bob Gale,Writer,Writing,TRUE
3020,395,Neil Canton,Producer,Production,TRUE
3021,395,Alan Silvestri,Composer,Sound,TRUE
3022,395,Dean Cundey,Cinematographer,Camera,TRUE
3023,395,Arthur Schmidt,Editor,Editing,TRUE
3024,395,Larry Paull,Production Designer,Art,TRUE

3025,396,Michael Dougherty,Director,Directing,FALSE
3026,396,Zach Shields,Writer,Writing,FALSE
3027,396,Alex Garcia,Producer,Production,FALSE
3028,396,Bear McCreary,Composer,Sound,FALSE
3029,396,Lawrence Sher,Cinematographer,Camera,FALSE
3030,396,Roger Barton,Editor,Editing,FALSE
3031,396,Scott Chambliss,Production Designer,Art,FALSE

3032,397,J.J. Abrams,Director,Directing,FALSE
3033,397,Roberto Orci,Writer,Writing,FALSE
3034,397,Alex Kurtzman,Writer,Writing,FALSE
3035,397,Damon Lindelof,Producer,Production,FALSE
3036,397,Michael Giacchino,Composer,Sound,FALSE
3037,397,Dan Mindel,Cinematographer,Camera,FALSE
3038,397,Mary Jo Markey,Editor,Editing,FALSE
3039,397,Scott Chambliss,Production Designer,Art,FALSE

3040,398,Chris Wedge,Director,Directing,FALSE
3041,398,Michael J. Wilson,Writer,Writing,FALSE
3042,398,Lori Forte,Producer,Production,FALSE
3043,398,David Newman,Composer,Sound,FALSE
3044,398,Michael Knapp,Cinematographer,Camera,FALSE
3045,398,John Carnochan,Editor,Editing,FALSE
3046,398,Brian McEntee,Production Designer,Art,FALSE

3047,399,Tim Johnson,Director,Directing,FALSE
3048,399,Tom J. Astle,Writer,Writing,FALSE
3049,399,Chris Meledandri,Producer,Production,FALSE
3050,399,Lorne Balfe,Composer,Sound,FALSE
3051,399,David Dulac,Cinematographer,Camera,FALSE
3052,399,Nick Fletcher,Editor,Editing,FALSE
3053,399,Chris Karr,Production Designer,Art,FALSE

3054,400,George Miller,Director,Directing,TRUE
3055,400,Warren Coleman,Writer,Writing,TRUE
3056,400,Doug Mitchell,Producer,Production,TRUE
3057,400,John Powell,Composer,Sound,TRUE
3058,400,David Peers,Cinematographer,Camera,TRUE
3059,400,Christian Gazal,Editor,Editing,TRUE
3060,400,Graham Greenwood,Production Designer,Art,TRUE

3061,401,Roland Emmerich,Director,Directing,FALSE
3062,401,Dean Devlin,Writer,Writing,FALSE
3063,401,Harald Kloser,Writer,Writing,FALSE
3064,401,Harald Kloser,Composer,Sound,FALSE
3065,401,Marco Shepherd,Producer,Production,FALSE
3066,401,Markus Förderer,Cinematographer,Camera,FALSE
3067,401,Adam Wolfe,Editor,Editing,FALSE
3068,401,Kirk M. Petruccelli,Production Designer,Art,FALSE

3069,402,James Mangold,Director,Directing,FALSE
3070,402,Jez Butterworth,Writer,Writing,FALSE
3071,402,Kathleen Kennedy,Producer,Production,FALSE
3072,402,John Williams,Composer,Sound,FALSE
3073,402,Phedon Papamichael,Cinematographer,Camera,FALSE
3074,402,Michael McCusker,Editor,Editing,FALSE
3075,402,Adam Stockhausen,Production Designer,Art,FALSE

3076,403,Danny Boyle,Director,Directing,TRUE
3077,403,Simon Beaufoy,Writer,Writing,TRUE
3078,403,Christian Colson,Producer,Production,TRUE
3079,403,A.R. Rahman,Composer,Sound,TRUE
3080,403,Anthony Dod Mantle,Cinematographer,Camera,TRUE
3081,403,Chris Dickens,Editor,Editing,TRUE
3082,403,Mark Digby,Production Designer,Art,TRUE

3083,404,Sam Mendes,Director,Directing,TRUE
3084,404,Krysty Wilson-Cairns,Writer,Writing,TRUE
3085,404,Sam Mendes,Writer,Writing,TRUE
3086,404,Pippa Harris,Producer,Production,TRUE
3087,404,Thomas Newman,Composer,Sound,TRUE
3088,404,Roger Deakins,Cinematographer,Camera,TRUE
3089,404,Lee Smith,Editor,Editing,TRUE
3090,404,Dennis Gassner,Production Designer,Art,TRUE

3091,405,Brian Fee,Director,Directing,FALSE
3092,405,Robert L. Baird,Writer,Writing,FALSE
3093,405,Andrea Warren,Producer,Production,FALSE
3094,405,Randy Newman,Composer,Sound,FALSE
3095,405,Jeremy Lasky,Cinematographer,Camera,FALSE
3096,405,Jason Hudak,Editor,Editing,FALSE
3097,405,Jay Shuster,Production Designer,Art,FALSE

3098,406,Jake Schreier,Director,Directing,FALSE
3099,406,Eric Pearson,Writer,Writing,FALSE
3100,406,Kevin Feige,Producer,Production,FALSE
3101,406,Henry Jackman,Composer,Sound,FALSE
3102,406,Matthew Jensen,Cinematographer,Camera,FALSE
3103,406,Jeffrey Ford,Editor,Editing,FALSE
3104,406,Hannah Beachler,Production Designer,Art,FALSE

3105,407,Len Wiseman,Director,Directing,FALSE
3106,407,Mark Bomback,Writer,Writing,FALSE
3107,407,Cliff Curtis,Producer,Production,FALSE
3108,407,Marco Beltrami,Composer,Sound,FALSE
3109,407,Simon Duggan,Cinematographer,Camera,FALSE
3110,407,Nicolas De Toth,Editor,Editing,FALSE
3111,407,Patrick Tatopoulos,Production Designer,Art,FALSE

3112,408,Rob Letterman,Director,Directing,FALSE
3113,408,Conrad Vernon,Writer,Writing,FALSE
3114,408,Lisa Stewart,Producer,Production,FALSE
3115,408,Henry Jackman,Composer,Sound,FALSE
3116,408,Yong Duk Jhun,Cinematographer,Camera,FALSE
3117,408,Erik Darnell,Editor,Editing,FALSE
3118,408,David James,Production Designer,Art,FALSE

3119,409,James Foley,Director,Directing,FALSE
3120,409,Niall Leonard,Writer,Writing,FALSE
3121,409,E.L. James,Producer,Production,FALSE
3122,409,Danny Elfman,Composer,Sound,FALSE
3123,409,John Schwartzman,Cinematographer,Camera,FALSE
3124,409,Debra Neil-Fisher,Editor,Editing,FALSE
3125,409,Nelson Coates,Production Designer,Art,FALSE

3126,410,George Miller,Director,Directing,TRUE
3127,410,Brendan McCarthy,Writer,Writing,TRUE
3128,410,Doug Mitchell,Producer,Production,TRUE
3129,410,Junkie XL,Composer,Sound,TRUE
3130,410,John Seale,Cinematographer,Camera,TRUE
3131,410,Margaret Sixel,Editor,Editing,TRUE
3132,410,Colin Gibson,Production Designer,Art,TRUE
3133,411,Kate Shortland,Director,Directing,FALSE
3134,411,Eric Pearson,Writer,Writing,FALSE
3135,411,Kevin Feige,Producer,Production,FALSE
3136,411,Lorne Balfe,Composer,Sound,FALSE
3137,411,Gabriel Beristain,Cinematographer,Camera,FALSE
3138,411,Leigh Folsom Boyd,Editor,Editing,FALSE
3139,411,Charles Wood,Production Designer,Art,FALSE

3140,412,Olivier Megaton,Director,Directing,FALSE
3141,412,Luc Besson,Writer,Writing,FALSE
3142,412,Robert Mark Kamen,Writer,Writing,FALSE
3143,412,Luc Besson,Producer,Production,FALSE
3144,412,Nathaniel Méchaly,Composer,Sound,FALSE
3145,412,Romain Lacourbas,Cinematographer,Camera,FALSE
3146,412,Camille Delamarre,Editor,Editing,FALSE
3147,412,Hugues Tissandier,Production Designer,Art,FALSE

3148,413,Quentin Tarantino,Director,Directing,TRUE
3149,413,Quentin Tarantino,Writer,Writing,TRUE
3150,413,David Heyman,Producer,Production,FALSE
3151,413,Robbie Robertson,Composer,Sound,FALSE
3152,413,Robert Richardson,Cinematographer,Camera,TRUE
3153,413,Fred Raskin,Editor,Editing,TRUE
3154,413,Barbara Ling,Production Designer,Art,TRUE

3155,414,Genndy Tartakovsky,Director,Directing,FALSE
3156,414,Peter Baynham,Writer,Writing,FALSE
3157,414,Michelle Murdocca,Producer,Production,FALSE
3158,414,Mark Mothersbaugh,Composer,Sound,FALSE
3159,414,Michael Kurinsky,Art Director,Art,FALSE
3160,414,Craig Kellman,Character Designer,Art,FALSE
3161,414,Christian Gazal,Editor,Editing,FALSE

3162,415,Roland Emmerich,Director,Directing,FALSE
3163,415,Dean Devlin,Writer,Writing,FALSE
3164,415,Dean Devlin,Producer,Production,FALSE
3165,415,David Arnold,Composer,Sound,FALSE
3166,415,Ueli Steiger,Cinematographer,Camera,FALSE
3167,415,David Brenner,Editor,Editing,FALSE
3168,415,Oliver Scholl,Production Designer,Art,FALSE

3169,416,Jon M. Chu,Director,Directing,FALSE
3170,416,Rhett Reese,Writer,Writing,FALSE
3171,416,Paul Wernick,Writer,Writing,FALSE
3172,416,Lorenzo di Bonaventura,Producer,Production,FALSE
3173,416,Henry Jackman,Composer,Sound,FALSE
3174,416,Stephen F. Windon,Cinematographer,Camera,FALSE
3175,416,Jim May,Editor,Editing,FALSE
3176,416,Andrew Menzies,Production Designer,Art,FALSE

3177,417,John Lasseter,Director,Directing,TRUE
3178,417,Joss Whedon,Writer,Writing,TRUE
3179,417,Bonnie Arnold,Producer,Production,TRUE
3180,417,Randy Newman,Composer,Sound,TRUE
3181,417,Sharon Calahan,Cinematographer,Camera,TRUE
3182,417,Robert Gordon,Editor,Editing,FALSE
3183,417,Ralph Eggleston,Production Designer,Art,TRUE

3184,418,Joel Zwick,Director,Directing,FALSE
3185,418,Nia Vardalos,Writer,Writing,FALSE
3186,418,Rita Wilson,Producer,Production,FALSE
3187,418,Chris Wilson,Composer,Sound,FALSE
3188,418,Jeff Jur,Cinematographer,Camera,FALSE
3189,418,Susan Littenberg,Editor,Editing,FALSE
3190,418,William Heslup,Production Designer,Art,FALSE

3191,419,Gavin Hood,Director,Directing,FALSE
3192,419,David Benioff,Writer,Writing,FALSE
3193,419,Lauren Shuler Donner,Producer,Production,FALSE
3194,419,Harry Gregson-Williams,Composer,Sound,FALSE
3195,419,Donald McAlpine,Cinematographer,Camera,FALSE
3196,419,Nicholas De Toth,Editor,Editing,FALSE
3197,419,Barry Robison,Production Designer,Art,FALSE

3198,420,Nancy Meyers,Director,Directing,FALSE
3199,420,Josh Goldsmith,Writer,Writing,FALSE
3200,420,James L. Brooks,Producer,Production,FALSE
3201,420,Hans Zimmer,Composer,Sound,FALSE
3202,420,Dean Cundey,Cinematographer,Camera,FALSE
3203,420,Stephen A. Rotter,Editor,Editing,FALSE
3204,420,Jefferson Sage,Production Designer,Art,FALSE

3205,421,Steven Spielberg,Director,Directing,FALSE
3206,421,Steven Moffat,Writer,Writing,FALSE
3207,421,Kathleen Kennedy,Producer,Production,FALSE
3208,421,John Williams,Composer,Sound,FALSE
3209,421,Janusz Kaminski,Cinematographer,Camera,FALSE
3210,421,Michael Kahn,Editor,Editing,FALSE
3211,421,Andrew Ackland-Snow,Art Director,Art,FALSE

3212,422,Bob Persichetti,Director,Directing,TRUE
3213,422,Peter Ramsey,Director,Directing,TRUE
3214,422,Rodney Rothman,Writer,Writing,TRUE
3215,422,Phil Lord,Writer,Writing,TRUE
3216,422,Christopher Miller,Producer,Production,TRUE
3217,422,Daniel Pemberton,Composer,Sound,TRUE
3218,422,Robert Fisher Jr.,Editor,Editing,TRUE
3219,422,Justin K. Thompson,Production Designer,Art,TRUE

3220,423,Andrew Lau,Director,Directing,FALSE
3221,423,Shu Chen,Writer,Writing,FALSE
3222,423,Yu Dong,Producer,Production,FALSE
3223,423,Edmund Ip,Composer,Sound,FALSE
3224,423,Li Enhe,Cinematographer,Camera,FALSE
3225,423,Azrael Chung,Editor,Editing,FALSE
3226,423,Han Zhong,Production Designer,Art,FALSE

3227,424,Zhang Yimou,Director,Directing,FALSE
3228,424,Wang Bin,Writer,Writing,FALSE
3229,424,Chen Sicheng,Producer,Production,FALSE
3230,424,Shigeru Umebayashi,Composer,Sound,FALSE
3231,424,Zhao Xiaoding,Cinematographer,Camera,FALSE
3232,424,Cheng Long,Editor,Editing,FALSE
3233,424,Han Zhong,Production Designer,Art,FALSE

3234,425,Lee Isaac Chung,Director,Directing,FALSE
3235,425,Mark L. Smith,Writer,Writing,FALSE
3236,425,Kathleen Kennedy,Producer,Production,FALSE
3237,425,Benjamin Wallfisch,Composer,Sound,FALSE
3238,425,Dan Mindel,Cinematographer,Camera,FALSE
3239,425,David Trachtenberg,Editor,Editing,FALSE
3240,425,Adam Stockhausen,Production Designer,Art,FALSE

3241,426,James Foley,Director,Directing,FALSE
3242,426,Niall Leonard,Writer,Writing,FALSE
3243,426,E.L. James,Producer,Production,FALSE
3244,426,Danny Elfman,Composer,Sound,FALSE
3245,426,John Schwartzman,Cinematographer,Camera,FALSE
3246,426,Debra Neil-Fisher,Editor,Editing,FALSE
3247,426,Nelson Coates,Production Designer,Art,FALSE

3248,427,Rob Letterman,Director,Directing,FALSE
3249,427,Michael J. Wilson,Writer,Writing,FALSE
3250,427,Bill Damaschke,Producer,Production,FALSE
3251,427,Hans Zimmer,Composer,Sound,FALSE
3252,427,Yong Duk Jhun,Cinematographer,Camera,FALSE
3253,427,Nick Fletcher,Editor,Editing,FALSE
3254,427,David James,Production Designer,Art,FALSE

3255,428,Joe Johnston,Director,Directing,FALSE
3256,428,Christopher Markus,Writer,Writing,FALSE
3257,428,Stephen McFeely,Writer,Writing,FALSE
3258,428,Kevin Feige,Producer,Production,FALSE
3259,428,Alan Silvestri,Composer,Sound,FALSE
3260,428,Shelly Johnson,Cinematographer,Camera,FALSE
3261,428,Jeffrey Ford,Editor,Editing,FALSE
3262,428,Rick Heinrichs,Production Designer,Art,FALSE

3263,429,Peter Farrelly,Director,Directing,FALSE
3264,429,Bobby Farrelly,Writer,Writing,FALSE
3265,429,Ed Decter,Writer,Writing,FALSE
3266,429,Michael Haley,Producer,Production,FALSE
3267,429,Jonathan Richman,Composer,Sound,FALSE
3268,429,Mark Irwin,Cinematographer,Camera,FALSE
3269,429,Christopher Greenbury,Editor,Editing,FALSE
3270,429,Sidney Bartholomew Jr.,Production Designer,Art,FALSE
3271,430,Steven Spielberg,Director,Directing,TRUE
3272,430,Lawrence Kasdan,Writer,Writing,TRUE
3273,430,George Lucas,Producer,Production,TRUE
3274,430,John Williams,Composer,Sound,TRUE
3275,430,Douglas Slocombe,Cinematographer,Camera,TRUE
3276,430,Michael Kahn,Editor,Editing,TRUE
3277,430,Norman Reynolds,Production Designer,Art,TRUE
3278,431,Chris Weitz,Director,Directing,FALSE
3279,431,Chris Weitz,Writer,Writing,FALSE
3280,431,Deborah Forte,Producer,Production,FALSE
3281,431,Alexandre Desplat,Composer,Sound,FALSE
3282,431,Henry Braham,Cinematographer,Camera,FALSE
3283,431,Anne V. Coates,Editor,Editing,FALSE
3284,431,Dennis Gassner,Production Designer,Art,TRUE
3285,432,David Fincher,Director,Directing,FALSE
3286,432,Gillian Flynn,Writer,Writing,FALSE
3287,432,Ceán Chaffin,Producer,Production,FALSE
3288,432,Trent Reznor,Composer,Sound,TRUE
3289,432,Jeff Cronenweth,Cinematographer,Camera,FALSE
3290,432,Kirk Baxter,Editor,Editing,FALSE
3291,432,Donald Graham Burt,Production Designer,Art,FALSE
3292,433,Doug Liman,Director,Directing,FALSE
3293,433,Christopher McQuarrie,Writer,Writing,FALSE
3294,433,Erwin Stoff,Producer,Production,FALSE
3295,433,Christophe Beck,Composer,Sound,FALSE
3296,433,Dion Beebe,Cinematographer,Camera,FALSE
3297,433,James Herbert,Editor,Editing,FALSE
3298,433,Oliver Scholl,Production Designer,Art,FALSE
3299,434,Eric Darnell,Director,Directing,FALSE
3300,434,Simon J. Smith,Director,Directing,FALSE
3301,434,Michael Colton,Writer,Writing,FALSE
3302,434,Mark Burton,Writer,Writing,FALSE
3303,434,Lara Breay,Producer,Production,FALSE
3304,434,Lorne Balfe,Composer,Sound,FALSE
3305,434,Nick Kenway,Editor,Editing,FALSE
3306,434,David James,Production Designer,Art,FALSE
3307,435,Andy Tennant,Director,Directing,FALSE
3308,435,Kevin Bisch,Writer,Writing,FALSE
3309,435,Will Smith,Producer,Production,FALSE
3310,435,George Fenton,Composer,Sound,FALSE
3311,435,Andrew Dunn,Cinematographer,Camera,FALSE
3312,435,Troy Takaki,Editor,Editing,FALSE
3313,435,Jane Musky,Production Designer,Art,FALSE
3314,436,Zhang Mo,Director,Directing,FALSE
3315,436,Wang Bin,Writer,Writing,FALSE
3316,436,Chen Sicheng,Producer,Production,FALSE
3317,436,Shigeru Umebayashi,Composer,Sound,FALSE
3318,436,Zhao Xiaoding,Cinematographer,Camera,FALSE
3319,436,He Rongguang,Editor,Editing,FALSE
3320,436,Han Zhong,Production Designer,Art,FALSE
3321,437,Christopher Nolan,Director,Directing,TRUE
3322,437,Christopher Nolan,Writer,Writing,TRUE
3323,437,Emma Thomas,Producer,Production,TRUE
3324,437,Ludwig Göransson,Composer,Sound,TRUE
3325,437,Hoyte van Hoytema,Cinematographer,Camera,TRUE
3326,437,Jennifer Lame,Editor,Editing,TRUE
3327,437,Nathan Crowley,Production Designer,Art,TRUE
3328,438,John McTiernan,Director,Directing,FALSE
3329,438,Jonathan Hensleigh,Writer,Writing,FALSE
3330,438,John McTiernan,Producer,Production,FALSE
3331,438,Michael Kamen,Composer,Sound,FALSE
3332,438,Peter Menzies Jr.,Cinematographer,Camera,FALSE
3333,438,John Wright,Editor,Editing,FALSE
3334,438,Jackson De Govia,Production Designer,Art,FALSE
3335,439,Corin Hardy,Director,Directing,FALSE
3336,439,Gary Dauberman,Writer,Writing,FALSE
3337,439,James Wan,Producer,Production,FALSE
3338,439,Abel Korzeniowski,Composer,Sound,FALSE
3339,439,Maxime Alexandre,Cinematographer,Camera,FALSE
3340,439,Michel Aller,Editor,Editing,FALSE
3341,439,Jennifer Spence,Production Designer,Art,FALSE
3342,440,David F. Sandberg,Director,Directing,FALSE
3343,440,Henry Gayden,Writer,Writing,FALSE
3344,440,Peter Safran,Producer,Production,FALSE
3345,440,Benjamin Wallfisch,Composer,Sound,FALSE
3346,440,Maxime Alexandre,Cinematographer,Camera,FALSE
3347,440,Kirk Morri,Editor,Editing,FALSE
3348,440,Jennifer Spence,Production Designer,Art,FALSE
3349,441,Joe Johnston,Director,Directing,FALSE
3350,441,Peter Buchman,Writer,Writing,FALSE
3351,441,Kathleen Kennedy,Producer,Production,FALSE
3352,441,Don Davis,Composer,Sound,FALSE
3353,441,John Schwartzman,Cinematographer,Camera,FALSE
3354,441,Robert Dalva,Editor,Editing,FALSE
3355,441,Ed Verreaux,Production Designer,Art,FALSE
3356,442,McG,Director,Directing,FALSE
3357,442,John Brancato,Writer,Writing,FALSE
3358,442,Victor Kubicek,Producer,Production,FALSE
3359,442,Danny Elfman,Composer,Sound,FALSE
3360,442,Shane Hurlbut,Cinematographer,Camera,FALSE
3361,442,Conrad Buff,Editor,Editing,FALSE
3362,442,Martin Laing,Production Designer,Art,FALSE
3363,443,James Cameron,Director,Directing,FALSE
3364,443,James Cameron,Writer,Writing,FALSE
3365,443,Stephanie Austin,Producer,Production,FALSE
3366,443,Brad Fiedel,Composer,Sound,FALSE
3367,443,Russell Carpenter,Cinematographer,Camera,FALSE
3368,443,Conrad Buff,Editor,Editing,FALSE
3369,443,Charles William Breen,Production Designer,Art,FALSE
3370,444,Roger Michell,Director,Directing,FALSE
